0.255
0.743
1.231
1.695
2.183
2.647
3.135
3.622
4.110
4.574
5.062
5.550
6.037
6.502
6.989
7.477
7.964
8.429
8.916
9.404
9.892
10.356
10.844
11.331
11.819
12.283
12.771
13.235
13.723
14.211
14.698
15.163
15.627
16.091
16.556
17.043
17.531
17.995
18.483
18.947
19.435
19.923
20.387
20.852
21.339
21.827
22.291
22.779
23.266
23.731
24.218
24.706
25.194
25.658
26.146
26.633
27.121
27.585
28.073
28.561
29.048
